price,date,hour,day,month,year
288.62,16-07-2016,21,16,07,2016
290.23,16-07-2016,22,16,07,2016
264.23,16-07-2016,23,16,07,2016
231.96,17-07-2016,00,17,07,2016
208.32,17-07-2016,01,17,07,2016
202.64,17-07-2016,02,17,07,2016
190.73,17-07-2016,03,17,07,2016
185.06,17-07-2016,04,17,07,2016
183.45,17-07-2016,05,17,07,2016
184.11,17-07-2016,06,17,07,2016
203.12,17-07-2016,07,17,07,2016
246.99,17-07-2016,08,17,07,2016
257.58,17-07-2016,09,17,07,2016
267.42,17-07-2016,10,17,07,2016
271.48,17-07-2016,11,17,07,2016
268.36,17-07-2016,12,17,07,2016
270.82,17-07-2016,13,17,07,2016
268.17,17-07-2016,14,17,07,2016
265.62,17-07-2016,15,17,07,2016
266.38,17-07-2016,16,17,07,2016
269.88,17-07-2016,17,17,07,2016
274.23,17-07-2016,18,17,07,2016
273.85,17-07-2016,19,17,07,2016
271.96,17-07-2016,20,17,07,2016
284.53,17-07-2016,21,17,07,2016
289.07,17-07-2016,22,17,07,2016
274.23,17-07-2016,23,17,07,2016
246.14,18-07-2016,00,18,07,2016
227.42,18-07-2016,01,18,07,2016
220.42,18-07-2016,02,18,07,2016
218.72,18-07-2016,03,18,07,2016
217.68,18-07-2016,04,18,07,2016
230.73,18-07-2016,05,18,07,2016
279.24,18-07-2016,06,18,07,2016
306.19,18-07-2016,07,18,07,2016
326.61,18-07-2016,08,18,07,2016
311.86,18-07-2016,09,18,07,2016
302.31,18-07-2016,10,18,07,2016
300.99,18-07-2016,11,18,07,2016
300.51,18-07-2016,12,18,07,2016
300.7,18-07-2016,13,18,07,2016
297.96,18-07-2016,14,18,07,2016
292.76,18-07-2016,15,18,07,2016
285.67,18-07-2016,16,18,07,2016
291.25,18-07-2016,17,18,07,2016
304.01,18-07-2016,18,18,07,2016
306.76,18-07-2016,19,18,07,2016
305.15,18-07-2016,20,18,07,2016
306.38,18-07-2016,21,18,07,2016
305.43,18-07-2016,22,18,07,2016
287.94,18-07-2016,23,18,07,2016
260.99,19-07-2016,00,19,07,2016
256.26,19-07-2016,01,19,07,2016
249.83,19-07-2016,02,19,07,2016
244.91,19-07-2016,03,19,07,2016
242.26,19-07-2016,04,19,07,2016
247.27,19-07-2016,05,19,07,2016
293.24,19-07-2016,06,19,07,2016
326.16,19-07-2016,07,19,07,2016
361.26,19-07-2016,08,19,07,2016
337.7,19-07-2016,09,19,07,2016
312.07,19-07-2016,10,19,07,2016
311.31,19-07-2016,11,19,07,2016
304.12,19-07-2016,12,19,07,2016
301.19,19-07-2016,13,19,07,2016
300.81,19-07-2016,14,19,07,2016
303.18,19-07-2016,15,19,07,2016
306.49,19-07-2016,16,19,07,2016
333.45,19-07-2016,17,19,07,2016
359.56,19-07-2016,18,19,07,2016
348.39,19-07-2016,19,19,07,2016
331.74,19-07-2016,20,19,07,2016
325.5,19-07-2016,21,19,07,2016
301.85,19-07-2016,22,19,07,2016
273.57,19-07-2016,23,19,07,2016
265.74,20-07-2016,00,20,07,2016
249.71,20-07-2016,01,20,07,2016
244.02,20-07-2016,02,20,07,2016
240.98,20-07-2016,03,20,07,2016
239.65,20-07-2016,04,20,07,2016
251.32,20-07-2016,05,20,07,2016
282.92,20-07-2016,06,20,07,2016
310.34,20-07-2016,07,20,07,2016
340.7,20-07-2016,08,20,07,2016
322.48,20-07-2016,09,20,07,2016
308.34,20-07-2016,10,20,07,2016
305.59,20-07-2016,11,20,07,2016
300.56,20-07-2016,12,20,07,2016
302.08,20-07-2016,13,20,07,2016
301.51,20-07-2016,14,20,07,2016
300.09,20-07-2016,15,20,07,2016
295.92,20-07-2016,16,20,07,2016
301.51,20-07-2016,17,20,07,2016
309.01,20-07-2016,18,20,07,2016
319.25,20-07-2016,19,20,07,2016
305.31,20-07-2016,20,20,07,2016
296.01,20-07-2016,21,20,07,2016
281.78,20-07-2016,22,20,07,2016
275.61,20-07-2016,23,20,07,2016
247.6,21-07-2016,00,21,07,2016
247.6,21-07-2016,01,21,07,2016
244.1,21-07-2016,02,21,07,2016
241.64,21-07-2016,03,21,07,2016
241.16,21-07-2016,04,21,07,2016
254.7,21-07-2016,05,21,07,2016
287.46,21-07-2016,06,21,07,2016
306.78,21-07-2016,07,21,07,2016
312.08,21-07-2016,08,21,07,2016
316.44,21-07-2016,09,21,07,2016
342.1,21-07-2016,10,21,07,2016
321.74,21-07-2016,11,21,07,2016
321.36,21-07-2016,12,21,07,2016
316.44,21-07-2016,13,21,07,2016
311.89,21-07-2016,14,21,07,2016
309.43,21-07-2016,15,21,07,2016
307.82,21-07-2016,16,21,07,2016
317.57,21-07-2016,17,21,07,2016
313.88,21-07-2016,18,21,07,2016
310.76,21-07-2016,19,21,07,2016
307.25,21-07-2016,20,21,07,2016
310.95,21-07-2016,21,21,07,2016
304.22,21-07-2016,22,21,07,2016
292.29,21-07-2016,23,21,07,2016
276.98,22-07-2016,00,22,07,2016
257.85,22-07-2016,01,22,07,2016
256.53,22-07-2016,02,22,07,2016
251.42,22-07-2016,03,22,07,2016
250.85,22-07-2016,04,22,07,2016
265.62,22-07-2016,05,22,07,2016
298.94,22-07-2016,06,22,07,2016
320.8,22-07-2016,07,22,07,2016
340.02,22-07-2016,08,22,07,2016
340.78,22-07-2016,09,22,07,2016
332.82,22-07-2016,10,22,07,2016
325.73,22-07-2016,11,22,07,2016
304.33,22-07-2016,12,22,07,2016
291.36,22-07-2016,13,22,07,2016
290.42,22-07-2016,14,22,07,2016
295.24,22-07-2016,15,22,07,2016
299.31,22-07-2016,16,22,07,2016
307.46,22-07-2016,17,22,07,2016
319.76,22-07-2016,18,22,07,2016
315.22,22-07-2016,19,22,07,2016
304.43,22-07-2016,20,22,07,2016
298.18,22-07-2016,21,22,07,2016
295.34,22-07-2016,22,22,07,2016
274.51,22-07-2016,23,22,07,2016
294.52,23-07-2016,00,23,07,2016
286.93,23-07-2016,01,23,07,2016
276.12,23-07-2016,02,23,07,2016
256.38,23-07-2016,03,23,07,2016
244.52,23-07-2016,04,23,07,2016
243.38,23-07-2016,05,23,07,2016
248.79,23-07-2016,06,23,07,2016
287.69,23-07-2016,07,23,07,2016
303.25,23-07-2016,08,23,07,2016
308.66,23-07-2016,09,23,07,2016
306.1,23-07-2016,10,23,07,2016
303.35,23-07-2016,11,23,07,2016
287.6,23-07-2016,12,23,07,2016
284.84,23-07-2016,13,23,07,2016
283.42,23-07-2016,14,23,07,2016
281.52,23-07-2016,15,23,07,2016
282.57,23-07-2016,16,23,07,2016
290.06,23-07-2016,17,23,07,2016
302.3,23-07-2016,18,23,07,2016
311.32,23-07-2016,19,23,07,2016
302.49,23-07-2016,20,23,07,2016
299.84,23-07-2016,21,23,07,2016
297.65,23-07-2016,22,23,07,2016
275.93,23-07-2016,23,23,07,2016
285.89,24-07-2016,00,24,07,2016
266.9,24-07-2016,01,24,07,2016
246.78,24-07-2016,02,24,07,2016
241.46,24-07-2016,03,24,07,2016
235.86,24-07-2016,04,24,07,2016
233.29,24-07-2016,05,24,07,2016
238.04,24-07-2016,06,24,07,2016
253.04,24-07-2016,07,24,07,2016
277.06,24-07-2016,08,24,07,2016
289.22,24-07-2016,09,24,07,2016
295.01,24-07-2016,10,24,07,2016
296.05,24-07-2016,11,24,07,2016
294.25,24-07-2016,12,24,07,2016
290.83,24-07-2016,13,24,07,2016
284.38,24-07-2016,14,24,07,2016
278.77,24-07-2016,15,24,07,2016
276.78,24-07-2016,16,24,07,2016
282.86,24-07-2016,17,24,07,2016
290.93,24-07-2016,18,24,07,2016
302.13,24-07-2016,19,24,07,2016
305.36,24-07-2016,20,24,07,2016
307.83,24-07-2016,21,24,07,2016
304.88,24-07-2016,22,24,07,2016
294.35,24-07-2016,23,24,07,2016
276.11,25-07-2016,00,25,07,2016
259.4,25-07-2016,01,25,07,2016
249.91,25-07-2016,02,25,07,2016
246.21,25-07-2016,03,25,07,2016
246.11,25-07-2016,04,25,07,2016
263.96,25-07-2016,05,25,07,2016
302.61,25-07-2016,06,25,07,2016
312.67,25-07-2016,07,25,07,2016
324.92,25-07-2016,08,25,07,2016
351.6,25-07-2016,09,25,07,2016
338.02,25-07-2016,10,25,07,2016
334.13,25-07-2016,11,25,07,2016
315.99,25-07-2016,12,25,07,2016
312.86,25-07-2016,13,25,07,2016
307.16,25-07-2016,14,25,07,2016
309.54,25-07-2016,15,25,07,2016
308.78,25-07-2016,16,25,07,2016
326.06,25-07-2016,17,25,07,2016
333.46,25-07-2016,18,25,07,2016
315.42,25-07-2016,19,25,07,2016
315.04,25-07-2016,20,25,07,2016
314.76,25-07-2016,21,25,07,2016
309.06,25-07-2016,22,25,07,2016
288.65,25-07-2016,23,25,07,2016
265.78,26-07-2016,00,26,07,2016
261.22,26-07-2016,01,26,07,2016
250.58,26-07-2016,02,26,07,2016
245.83,26-07-2016,03,26,07,2016
246.12,26-07-2016,04,26,07,2016
252.01,26-07-2016,05,26,07,2016
294.18,26-07-2016,06,26,07,2016
305.87,26-07-2016,07,26,07,2016
309.67,26-07-2016,08,26,07,2016
347.19,26-07-2016,09,26,07,2016
337.97,26-07-2016,10,26,07,2016
343.1,26-07-2016,11,26,07,2016
307.2,26-07-2016,12,26,07,2016
305.49,26-07-2016,13,26,07,2016
302.07,26-07-2016,14,26,07,2016
305.2,26-07-2016,15,26,07,2016
302.64,26-07-2016,16,26,07,2016
313.56,26-07-2016,17,26,07,2016
319.26,26-07-2016,18,26,07,2016
318.79,26-07-2016,19,26,07,2016
318.5,26-07-2016,20,26,07,2016
324.96,26-07-2016,21,26,07,2016
312.8,26-07-2016,22,26,07,2016
286.87,26-07-2016,23,26,07,2016
267.46,27-07-2016,00,27,07,2016
256.33,27-07-2016,01,27,07,2016
247.68,27-07-2016,02,27,07,2016
246.06,27-07-2016,03,27,07,2016
247.3,27-07-2016,04,27,07,2016
253.29,27-07-2016,05,27,07,2016
299.9,27-07-2016,06,27,07,2016
308.17,27-07-2016,07,27,07,2016
363.05,27-07-2016,08,27,07,2016
377.51,27-07-2016,09,27,07,2016
379.89,27-07-2016,10,27,07,2016
382.93,27-07-2016,11,27,07,2016
344.32,27-07-2016,12,27,07,2016
339.08,27-07-2016,13,27,07,2016
311.22,27-07-2016,14,27,07,2016
310.07,27-07-2016,15,27,07,2016
306.56,27-07-2016,16,27,07,2016
307.7,27-07-2016,17,27,07,2016
333.85,27-07-2016,18,27,07,2016
339.85,27-07-2016,19,27,07,2016
309.03,27-07-2016,20,27,07,2016
313.4,27-07-2016,21,27,07,2016
308.27,27-07-2016,22,27,07,2016
284.77,27-07-2016,23,27,07,2016
250.27,28-07-2016,00,28,07,2016
245.5,28-07-2016,01,28,07,2016
240.07,28-07-2016,02,28,07,2016
236.44,28-07-2016,03,28,07,2016
235.01,28-07-2016,04,28,07,2016
245.6,28-07-2016,05,28,07,2016
278.39,28-07-2016,06,28,07,2016
297.37,28-07-2016,07,28,07,2016
300.51,28-07-2016,08,28,07,2016
302.9,28-07-2016,09,28,07,2016
303.75,28-07-2016,10,28,07,2016
302.42,28-07-2016,11,28,07,2016
300.89,28-07-2016,12,28,07,2016
296.51,28-07-2016,13,28,07,2016
295.27,28-07-2016,14,28,07,2016
293.74,28-07-2016,15,28,07,2016
292.5,28-07-2016,16,28,07,2016
299.84,28-07-2016,17,28,07,2016
300.42,28-07-2016,18,28,07,2016
299.84,28-07-2016,19,28,07,2016
300.99,28-07-2016,20,28,07,2016
302.23,28-07-2016,21,28,07,2016
305.37,28-07-2016,22,28,07,2016
285.26,28-07-2016,23,28,07,2016
268.95,29-07-2016,00,29,07,2016
257.8,29-07-2016,01,29,07,2016
248.17,29-07-2016,02,29,07,2016
234.35,29-07-2016,03,29,07,2016
236.82,29-07-2016,04,29,07,2016
247.41,29-07-2016,05,29,07,2016
282.97,29-07-2016,06,29,07,2016
301.18,29-07-2016,07,29,07,2016
304.52,29-07-2016,08,29,07,2016
312.62,29-07-2016,09,29,07,2016
314.05,29-07-2016,10,29,07,2016
309.0,29-07-2016,11,29,07,2016
294.98,29-07-2016,12,29,07,2016
288.21,29-07-2016,13,29,07,2016
278.68,29-07-2016,14,29,07,2016
277.63,29-07-2016,15,29,07,2016
275.91,29-07-2016,16,29,07,2016
284.3,29-07-2016,17,29,07,2016
293.46,29-07-2016,18,29,07,2016
301.18,29-07-2016,19,29,07,2016
294.22,29-07-2016,20,29,07,2016
287.16,29-07-2016,21,29,07,2016
284.02,29-07-2016,22,29,07,2016
275.25,29-07-2016,23,29,07,2016
290.1,30-07-2016,00,30,07,2016
256.71,30-07-2016,01,30,07,2016
244.85,30-07-2016,02,30,07,2016
235.66,30-07-2016,03,30,07,2016
232.5,30-07-2016,04,30,07,2016
233.36,30-07-2016,05,30,07,2016
236.52,30-07-2016,06,30,07,2016
249.63,30-07-2016,07,30,07,2016
262.16,30-07-2016,08,30,07,2016
279.48,30-07-2016,09,30,07,2016
278.24,30-07-2016,10,30,07,2016
275.85,30-07-2016,11,30,07,2016
273.55,30-07-2016,12,30,07,2016
267.81,30-07-2016,13,30,07,2016
258.62,30-07-2016,14,30,07,2016
258.43,30-07-2016,15,30,07,2016
262.16,30-07-2016,16,30,07,2016
265.99,30-07-2016,17,30,07,2016
284.46,30-07-2016,18,30,07,2016
293.16,30-07-2016,19,30,07,2016
290.87,30-07-2016,20,30,07,2016
291.44,30-07-2016,21,30,07,2016
290.58,30-07-2016,22,30,07,2016
281.59,30-07-2016,23,30,07,2016
262.08,31-07-2016,00,31,07,2016
242.39,31-07-2016,01,31,07,2016
227.48,31-07-2016,02,31,07,2016
215.63,31-07-2016,03,31,07,2016
211.61,31-07-2016,04,31,07,2016
206.93,31-07-2016,05,31,07,2016
200.53,31-07-2016,06,31,07,2016
210.18,31-07-2016,07,31,07,2016
233.12,31-07-2016,08,31,07,2016
246.02,31-07-2016,09,31,07,2016
256.54,31-07-2016,10,31,07,2016
262.18,31-07-2016,11,31,07,2016
257.87,31-07-2016,12,31,07,2016
250.32,31-07-2016,13,31,07,2016
240.96,31-07-2016,14,31,07,2016
241.53,31-07-2016,15,31,07,2016
243.73,31-07-2016,16,31,07,2016
253.57,31-07-2016,17,31,07,2016
257.97,31-07-2016,18,31,07,2016
271.16,31-07-2016,19,31,07,2016
276.42,31-07-2016,20,31,07,2016
288.56,31-07-2016,21,31,07,2016
292.86,31-07-2016,22,31,07,2016
265.52,31-07-2016,23,31,07,2016
238.09,01-08-2016,00,01,08,2016
227.38,01-08-2016,01,01,08,2016
215.53,01-08-2016,02,01,08,2016
211.61,01-08-2016,03,01,08,2016
209.42,01-08-2016,04,01,08,2016
234.36,01-08-2016,05,01,08,2016
276.9,01-08-2016,06,01,08,2016
298.21,01-08-2016,07,01,08,2016
321.82,01-08-2016,08,01,08,2016
311.11,01-08-2016,09,01,08,2016
295.06,01-08-2016,10,01,08,2016
294.29,01-08-2016,11,01,08,2016
293.43,01-08-2016,12,01,08,2016
292.09,01-08-2016,13,01,08,2016
289.23,01-08-2016,14,01,08,2016
287.5,01-08-2016,15,01,08,2016
282.34,01-08-2016,16,01,08,2016
296.2,01-08-2016,17,01,08,2016
311.69,01-08-2016,18,01,08,2016
305.76,01-08-2016,19,01,08,2016
293.05,01-08-2016,20,01,08,2016
294.2,01-08-2016,21,01,08,2016
294.29,01-08-2016,22,01,08,2016
280.81,01-08-2016,23,01,08,2016
256.76,02-08-2016,00,02,08,2016
241.73,02-08-2016,01,02,08,2016
236.85,02-08-2016,02,02,08,2016
235.8,02-08-2016,03,02,08,2016
232.35,02-08-2016,04,02,08,2016
247.95,02-08-2016,05,02,08,2016
291.32,02-08-2016,06,02,08,2016
313.34,02-08-2016,07,02,08,2016
322.15,02-08-2016,08,02,08,2016
333.73,02-08-2016,09,02,08,2016
345.41,02-08-2016,10,02,08,2016
354.6,02-08-2016,11,02,08,2016
352.02,02-08-2016,12,02,08,2016
335.07,02-08-2016,13,02,08,2016
327.89,02-08-2016,14,02,08,2016
321.48,02-08-2016,15,02,08,2016
313.44,02-08-2016,16,02,08,2016
324.92,02-08-2016,17,02,08,2016
335.65,02-08-2016,18,02,08,2016
326.55,02-08-2016,19,02,08,2016
314.3,02-08-2016,20,02,08,2016
310.18,02-08-2016,21,02,08,2016
298.6,02-08-2016,22,02,08,2016
277.44,02-08-2016,23,02,08,2016
249.11,03-08-2016,00,03,08,2016
234.75,03-08-2016,01,03,08,2016
227.19,03-08-2016,02,03,08,2016
217.14,03-08-2016,03,03,08,2016
220.49,03-08-2016,04,03,08,2016
246.91,03-08-2016,05,03,08,2016
277.53,03-08-2016,06,03,08,2016
304.52,03-08-2016,07,03,08,2016
324.9,03-08-2016,08,03,08,2016
334.66,03-08-2016,09,03,08,2016
335.14,03-08-2016,10,03,08,2016
334.47,03-08-2016,11,03,08,2016
321.26,03-08-2016,12,03,08,2016
305.76,03-08-2016,13,03,08,2016
311.79,03-08-2016,14,03,08,2016
308.15,03-08-2016,15,03,08,2016
298.68,03-08-2016,16,03,08,2016
303.56,03-08-2016,17,03,08,2016
311.22,03-08-2016,18,03,08,2016
315.81,03-08-2016,19,03,08,2016
299.06,03-08-2016,20,03,08,2016
290.26,03-08-2016,21,03,08,2016
277.43,03-08-2016,22,03,08,2016
257.53,03-08-2016,23,03,08,2016
224.07,04-08-2016,00,04,08,2016
213.41,04-08-2016,01,04,08,2016
190.77,04-08-2016,02,04,08,2016
184.77,04-08-2016,03,04,08,2016
188.67,04-08-2016,04,04,08,2016
227.87,04-08-2016,05,04,08,2016
256.8,04-08-2016,06,04,08,2016
286.48,04-08-2016,07,04,08,2016
313.88,04-08-2016,08,04,08,2016
307.98,04-08-2016,09,04,08,2016
311.41,04-08-2016,10,04,08,2016
311.5,04-08-2016,11,04,08,2016
309.51,04-08-2016,12,04,08,2016
306.84,04-08-2016,13,04,08,2016
305.99,04-08-2016,14,04,08,2016
303.61,04-08-2016,15,04,08,2016
297.61,04-08-2016,16,04,08,2016
306.27,04-08-2016,17,04,08,2016
321.11,04-08-2016,18,04,08,2016
318.83,04-08-2016,19,04,08,2016
305.42,04-08-2016,20,04,08,2016
304.65,04-08-2016,21,04,08,2016
303.42,04-08-2016,22,04,08,2016
279.44,04-08-2016,23,04,08,2016
261.31,05-08-2016,00,05,08,2016
249.22,05-08-2016,01,05,08,2016
239.13,05-08-2016,02,05,08,2016
227.99,05-08-2016,03,05,08,2016
229.13,05-08-2016,04,05,08,2016
249.79,05-08-2016,05,05,08,2016
289.87,05-08-2016,06,05,08,2016
315.95,05-08-2016,07,05,08,2016
345.56,05-08-2016,08,05,08,2016
368.31,05-08-2016,09,05,08,2016
366.88,05-08-2016,10,05,08,2016
361.74,05-08-2016,11,05,08,2016
342.7,05-08-2016,12,05,08,2016
323.28,05-08-2016,13,05,08,2016
306.15,05-08-2016,14,05,08,2016
303.48,05-08-2016,15,05,08,2016
294.34,05-08-2016,16,05,08,2016
305.2,05-08-2016,17,05,08,2016
315.29,05-08-2016,18,05,08,2016
319.57,05-08-2016,19,05,08,2016
309.1,05-08-2016,20,05,08,2016
306.15,05-08-2016,21,05,08,2016
300.05,05-08-2016,22,05,08,2016
274.54,05-08-2016,23,05,08,2016
281.01,06-08-2016,00,06,08,2016
253.46,06-08-2016,01,06,08,2016
240.73,06-08-2016,02,06,08,2016
228.29,06-08-2016,03,06,08,2016
212.8,06-08-2016,04,06,08,2016
214.32,06-08-2016,05,06,08,2016
223.54,06-08-2016,06,06,08,2016
243.58,06-08-2016,07,06,08,2016
268.19,06-08-2016,08,06,08,2016
272.27,06-08-2016,09,06,08,2016
283.29,06-08-2016,10,06,08,2016
283.39,06-08-2016,11,06,08,2016
281.01,06-08-2016,12,06,08,2016
275.12,06-08-2016,13,06,08,2016
269.33,06-08-2016,14,06,08,2016
266.67,06-08-2016,15,06,08,2016
264.48,06-08-2016,16,06,08,2016
264.29,06-08-2016,17,06,08,2016
260.87,06-08-2016,18,06,08,2016
268.47,06-08-2016,19,06,08,2016
274.74,06-08-2016,20,06,08,2016
281.39,06-08-2016,21,06,08,2016
280.63,06-08-2016,22,06,08,2016
260.78,06-08-2016,23,06,08,2016
234.03,07-08-2016,00,07,08,2016
190.59,07-08-2016,01,07,08,2016
171.0,07-08-2016,02,07,08,2016
125.19,07-08-2016,03,07,08,2016
120.62,07-08-2016,04,07,08,2016
121.29,07-08-2016,05,07,08,2016
122.91,07-08-2016,06,07,08,2016
173.38,07-08-2016,07,07,08,2016
238.02,07-08-2016,08,07,08,2016
263.49,07-08-2016,09,07,08,2016
267.58,07-08-2016,10,07,08,2016
275.94,07-08-2016,11,07,08,2016
275.94,07-08-2016,12,07,08,2016
271.76,07-08-2016,13,07,08,2016
263.21,07-08-2016,14,07,08,2016
260.36,07-08-2016,15,07,08,2016
258.55,07-08-2016,16,07,08,2016
257.5,07-08-2016,17,07,08,2016
258.64,07-08-2016,18,07,08,2016
270.43,07-08-2016,19,07,08,2016
282.79,07-08-2016,20,07,08,2016
284.97,07-08-2016,21,07,08,2016
274.71,07-08-2016,22,07,08,2016
250.28,07-08-2016,23,07,08,2016
200.85,08-08-2016,00,08,08,2016
160.07,08-08-2016,01,08,08,2016
122.72,08-08-2016,02,08,08,2016
77.56,08-08-2016,03,08,08,2016
77.18,08-08-2016,04,08,08,2016
222.71,08-08-2016,05,08,08,2016
249.42,08-08-2016,06,08,08,2016
256.27,08-08-2016,07,08,08,2016
271.29,08-08-2016,08,08,08,2016
280.79,08-08-2016,09,08,08,2016
280.41,08-08-2016,10,08,08,2016
276.23,08-08-2016,11,08,08,2016
273.19,08-08-2016,12,08,08,2016
269.77,08-08-2016,13,08,08,2016
265.3,08-08-2016,14,08,08,2016
263.68,08-08-2016,15,08,08,2016
254.65,08-08-2016,16,08,08,2016
266.63,08-08-2016,17,08,08,2016
273.19,08-08-2016,18,08,08,2016
276.71,08-08-2016,19,08,08,2016
265.49,08-08-2016,20,08,08,2016
267.2,08-08-2016,21,08,08,2016
255.13,08-08-2016,22,08,08,2016
241.53,08-08-2016,23,08,08,2016
185.58,09-08-2016,00,09,08,2016
171.22,09-08-2016,01,09,08,2016
173.31,09-08-2016,02,09,08,2016
169.12,09-08-2016,03,09,08,2016
178.16,09-08-2016,04,09,08,2016
213.26,09-08-2016,05,09,08,2016
269.47,09-08-2016,06,09,08,2016
302.96,09-08-2016,07,09,08,2016
323.41,09-08-2016,08,09,08,2016
325.22,09-08-2016,09,09,08,2016
321.22,09-08-2016,10,09,08,2016
318.08,09-08-2016,11,09,08,2016
314.66,09-08-2016,12,09,08,2016
304.76,09-08-2016,13,09,08,2016
294.49,09-08-2016,14,09,08,2016
284.41,09-08-2016,15,09,08,2016
270.14,09-08-2016,16,09,08,2016
272.14,09-08-2016,17,09,08,2016
283.93,09-08-2016,18,09,08,2016
297.25,09-08-2016,19,09,08,2016
278.61,09-08-2016,20,09,08,2016
281.75,09-08-2016,21,09,08,2016
270.14,09-08-2016,22,09,08,2016
245.6,09-08-2016,23,09,08,2016
219.15,10-08-2016,00,10,08,2016
212.32,10-08-2016,01,10,08,2016
203.42,10-08-2016,02,10,08,2016
189.4,10-08-2016,03,10,08,2016
188.26,10-08-2016,04,10,08,2016
222.65,10-08-2016,05,10,08,2016
266.42,10-08-2016,06,10,08,2016
300.06,10-08-2016,07,10,08,2016
321.66,10-08-2016,08,10,08,2016
325.26,10-08-2016,09,10,08,2016
335.49,10-08-2016,10,10,08,2016
361.26,10-08-2016,11,10,08,2016
332.27,10-08-2016,12,10,08,2016
341.56,10-08-2016,13,10,08,2016
354.63,10-08-2016,14,10,08,2016
347.71,10-08-2016,15,10,08,2016
332.27,10-08-2016,16,10,08,2016
340.13,10-08-2016,17,10,08,2016
336.53,10-08-2016,18,10,08,2016
331.32,10-08-2016,19,10,08,2016
319.48,10-08-2016,20,10,08,2016
328.95,10-08-2016,21,10,08,2016
304.51,10-08-2016,22,10,08,2016
271.44,10-08-2016,23,10,08,2016
235.64,11-08-2016,00,11,08,2016
223.68,11-08-2016,01,11,08,2016
220.83,11-08-2016,02,11,08,2016
218.46,11-08-2016,03,11,08,2016
218.84,11-08-2016,04,11,08,2016
239.53,11-08-2016,05,11,08,2016
277.96,11-08-2016,06,11,08,2016
331.49,11-08-2016,07,11,08,2016
348.28,11-08-2016,08,11,08,2016
367.93,11-08-2016,09,11,08,2016
384.53,11-08-2016,10,11,08,2016
392.03,11-08-2016,11,11,08,2016
405.41,11-08-2016,12,11,08,2016
398.2,11-08-2016,13,11,08,2016
382.92,11-08-2016,14,11,08,2016
375.04,11-08-2016,15,11,08,2016
330.25,11-08-2016,16,11,08,2016
355.12,11-08-2016,17,11,08,2016
350.85,11-08-2016,18,11,08,2016
373.72,11-08-2016,19,11,08,2016
341.45,11-08-2016,20,11,08,2016
338.6,11-08-2016,21,11,08,2016
321.43,11-08-2016,22,11,08,2016
273.5,11-08-2016,23,11,08,2016
232.54,12-08-2016,00,12,08,2016
226.6,12-08-2016,01,12,08,2016
222.17,12-08-2016,02,12,08,2016
223.4,12-08-2016,03,12,08,2016
225.94,12-08-2016,04,12,08,2016
241.69,12-08-2016,05,12,08,2016
276.86,12-08-2016,06,12,08,2016
314.49,12-08-2016,07,12,08,2016
337.03,12-08-2016,08,12,08,2016
339.48,12-08-2016,09,12,08,2016
339.67,12-08-2016,10,12,08,2016
340.61,12-08-2016,11,12,08,2016
338.63,12-08-2016,12,12,08,2016
332.78,12-08-2016,13,12,08,2016
303.17,12-08-2016,14,12,08,2016
296.1,12-08-2016,15,12,08,2016
289.5,12-08-2016,16,12,08,2016
284.79,12-08-2016,17,12,08,2016
277.9,12-08-2016,18,12,08,2016
274.04,12-08-2016,19,12,08,2016
274.7,12-08-2016,20,12,08,2016
273.38,12-08-2016,21,12,08,2016
262.72,12-08-2016,22,12,08,2016
237.45,12-08-2016,23,12,08,2016
204.7,13-08-2016,00,13,08,2016
188.38,13-08-2016,01,13,08,2016
170.64,13-08-2016,02,13,08,2016
159.32,13-08-2016,03,13,08,2016
151.87,13-08-2016,04,13,08,2016
136.4,13-08-2016,05,13,08,2016
151.68,13-08-2016,06,13,08,2016
222.71,13-08-2016,07,13,08,2016
236.49,13-08-2016,08,13,08,2016
246.3,13-08-2016,09,13,08,2016
248.37,13-08-2016,10,13,08,2016
250.07,13-08-2016,11,13,08,2016
248.65,13-08-2016,12,13,08,2016
247.71,13-08-2016,13,13,08,2016
246.58,13-08-2016,14,13,08,2016
245.45,13-08-2016,15,13,08,2016
246.39,13-08-2016,16,13,08,2016
247.14,13-08-2016,17,13,08,2016
246.96,13-08-2016,18,13,08,2016
250.07,13-08-2016,19,13,08,2016
254.97,13-08-2016,20,13,08,2016
267.71,13-08-2016,21,13,08,2016
260.63,13-08-2016,22,13,08,2016
242.71,13-08-2016,23,13,08,2016
227.01,14-08-2016,00,14,08,2016
200.17,14-08-2016,01,14,08,2016
185.33,14-08-2016,02,14,08,2016
179.85,14-08-2016,03,14,08,2016
170.59,14-08-2016,04,14,08,2016
170.87,14-08-2016,05,14,08,2016
170.69,14-08-2016,06,14,08,2016
230.89,14-08-2016,07,14,08,2016
242.04,14-08-2016,08,14,08,2016
256.31,14-08-2016,09,14,08,2016
260.19,14-08-2016,10,14,08,2016
262.08,14-08-2016,11,14,08,2016
260.66,14-08-2016,12,14,08,2016
258.01,14-08-2016,13,14,08,2016
256.31,14-08-2016,14,14,08,2016
251.77,14-08-2016,15,14,08,2016
251.96,14-08-2016,16,14,08,2016
252.44,14-08-2016,17,14,08,2016
258.96,14-08-2016,18,14,08,2016
279.47,14-08-2016,19,14,08,2016
291.09,14-08-2016,20,14,08,2016
297.99,14-08-2016,21,14,08,2016
286.55,14-08-2016,22,14,08,2016
262.93,14-08-2016,23,14,08,2016
