price,date,hour
495.07,28-06-2018,20
474.65,28-06-2018,21
473.92,28-06-2018,22
429.86,28-06-2018,23
405.85,29-06-2018,00
394.3,29-06-2018,01
374.84,29-06-2018,02
353.61,29-06-2018,03
353.4,29-06-2018,04
397.01,29-06-2018,05
469.85,29-06-2018,06
532.08,29-06-2018,07
567.47,29-06-2018,08
528.75,29-06-2018,09
514.6,29-06-2018,10
510.86,29-06-2018,11
501.7,29-06-2018,12
496.81,29-06-2018,13
489.94,29-06-2018,14
483.17,29-06-2018,15
480.47,29-06-2018,16
480.57,29-06-2018,17
496.6,29-06-2018,18
517.72,29-06-2018,19
517.52,29-06-2018,20
506.38,29-06-2018,21
488.9,29-06-2018,22
450.39,29-06-2018,23
470.11,30-06-2018,00
449.33,30-06-2018,01
451.21,30-06-2018,02
419.69,30-06-2018,03
424.28,30-06-2018,04
450.59,30-06-2018,05
467.39,30-06-2018,06
480.44,30-06-2018,07
497.87,30-06-2018,08
497.03,30-06-2018,09
503.3,30-06-2018,10
500.17,30-06-2018,11
495.78,30-06-2018,12
483.67,30-06-2018,13
478.25,30-06-2018,14
474.28,30-06-2018,15
474.07,30-06-2018,16
483.99,30-06-2018,17
497.03,30-06-2018,18
506.64,30-06-2018,19
502.67,30-06-2018,20
495.89,30-06-2018,21
494.53,30-06-2018,22
474.38,30-06-2018,23
482.48,01-07-2018,00
465.83,01-07-2018,01
451.49,01-07-2018,02
443.53,01-07-2018,03
440.39,01-07-2018,04
443.22,01-07-2018,05
462.38,01-07-2018,06
471.38,01-07-2018,07
475.57,01-07-2018,08
477.14,01-07-2018,09
481.33,01-07-2018,10
481.96,01-07-2018,11
481.85,01-07-2018,12
479.76,01-07-2018,13
477.56,01-07-2018,14
481.64,01-07-2018,15
480.81,01-07-2018,16
484.26,01-07-2018,17
489.91,01-07-2018,18
506.46,01-07-2018,19
512.11,01-07-2018,20
492.53,01-07-2018,21
503.0,01-07-2018,22
487.19,01-07-2018,23
499.44,02-07-2018,00
483.84,02-07-2018,01
480.7,02-07-2018,02
475.26,02-07-2018,03
463.63,02-07-2018,04
481.64,02-07-2018,05
518.19,02-07-2018,06
533.58,02-07-2018,07
565.62,02-07-2018,08
545.93,02-07-2018,09
532.11,02-07-2018,10
531.8,02-07-2018,11
533.47,02-07-2018,12
532.95,02-07-2018,13
533.37,02-07-2018,14
530.02,02-07-2018,15
528.34,02-07-2018,16
544.36,02-07-2018,17
578.39,02-07-2018,18
614.93,02-07-2018,19
603.1,02-07-2018,20
557.76,02-07-2018,21
537.35,02-07-2018,22
512.43,02-07-2018,23
506.89,03-07-2018,00
489.87,03-07-2018,01
471.9,03-07-2018,02
467.62,03-07-2018,03
465.42,03-07-2018,04
488.72,03-07-2018,05
524.44,03-07-2018,06
594.63,03-07-2018,07
630.87,03-07-2018,08
584.39,03-07-2018,09
558.28,03-07-2018,10
542.3,03-07-2018,11
549.19,03-07-2018,12
562.88,03-07-2018,13
558.91,03-07-2018,14
550.55,03-07-2018,15
532.27,03-07-2018,16
553.48,03-07-2018,17
573.84,03-07-2018,18
628.68,03-07-2018,19
642.57,03-07-2018,20
611.76,03-07-2018,21
559.74,03-07-2018,22
525.17,03-07-2018,23
494.85,04-07-2018,00
476.8,04-07-2018,01
472.27,04-07-2018,02
474.54,04-07-2018,03
468.55,04-07-2018,04
492.79,04-07-2018,05
527.54,04-07-2018,06
592.29,04-07-2018,07
630.45,04-07-2018,08
598.69,04-07-2018,09
597.24,04-07-2018,10
590.75,04-07-2018,11
557.13,04-07-2018,12
553.11,04-07-2018,13
553.42,04-07-2018,14
556.2,04-07-2018,15
556.51,04-07-2018,16
566.62,04-07-2018,17
597.76,04-07-2018,18
617.76,04-07-2018,19
603.12,04-07-2018,20
583.84,04-07-2018,21
558.47,04-07-2018,22
525.16,04-07-2018,23
516.49,05-07-2018,00
498.12,05-07-2018,01
487.76,05-07-2018,02
483.66,05-07-2018,03
485.71,05-07-2018,04
506.33,05-07-2018,05
545.52,05-07-2018,06
578.97,05-07-2018,07
628.01,05-07-2018,08
625.24,05-07-2018,09
640.33,05-07-2018,10
657.36,05-07-2018,11
655.41,05-07-2018,12
652.23,05-07-2018,13
605.75,05-07-2018,14
590.57,05-07-2018,15
553.73,05-07-2018,16
543.47,05-07-2018,17
562.56,05-07-2018,18
568.51,05-07-2018,19
565.33,05-07-2018,20
551.89,05-07-2018,21
534.03,05-07-2018,22
515.15,05-07-2018,23
506.5,06-07-2018,00
489.24,06-07-2018,01
478.72,06-07-2018,02
450.42,06-07-2018,03
443.27,06-07-2018,04
483.42,06-07-2018,05
511.51,06-07-2018,06
548.49,06-07-2018,07
571.27,06-07-2018,08
571.68,06-07-2018,09
571.48,06-07-2018,10
570.56,06-07-2018,11
565.96,06-07-2018,12
559.12,06-07-2018,13
546.55,06-07-2018,14
535.21,06-07-2018,15
517.54,06-07-2018,16
516.72,06-07-2018,17
513.45,06-07-2018,18
515.09,06-07-2018,19
512.53,06-07-2018,20
506.71,06-07-2018,21
499.46,06-07-2018,22
488.32,06-07-2018,23
495.63,07-07-2018,00
479.89,07-07-2018,01
453.35,07-07-2018,02
412.51,07-07-2018,03
412.0,07-07-2018,04
463.23,07-07-2018,05
487.51,07-07-2018,06
489.05,07-07-2018,07
493.78,07-07-2018,08
505.1,07-07-2018,09
509.31,07-07-2018,10
507.57,07-07-2018,11
504.99,07-07-2018,12
500.36,07-07-2018,13
497.18,07-07-2018,14
494.19,07-07-2018,15
492.13,07-07-2018,16
496.76,07-07-2018,17
502.22,07-07-2018,18
500.98,07-07-2018,19
498.2,07-07-2018,20
494.91,07-07-2018,21
494.6,07-07-2018,22
496.35,07-07-2018,23
491.54,08-07-2018,00
471.69,08-07-2018,01
461.14,08-07-2018,02
460.73,08-07-2018,03
461.25,08-07-2018,04
482.12,08-07-2018,05
495.43,08-07-2018,06
496.96,08-07-2018,07
503.92,08-07-2018,08
505.56,08-07-2018,09
512.72,08-07-2018,10
514.46,08-07-2018,11
514.05,08-07-2018,12
511.9,08-07-2018,13
509.55,08-07-2018,14
507.3,08-07-2018,15
508.53,08-07-2018,16
510.98,08-07-2018,17
514.05,08-07-2018,18
516.1,08-07-2018,19
516.92,08-07-2018,20
514.46,08-07-2018,21
520.19,08-07-2018,22
511.09,08-07-2018,23
500.75,09-07-2018,00
486.22,09-07-2018,01
480.38,09-07-2018,02
468.31,09-07-2018,03
460.53,09-07-2018,04
484.78,09-07-2018,05
513.13,09-07-2018,06
547.72,09-07-2018,07
551.2,09-07-2018,08
546.19,09-07-2018,09
549.98,09-07-2018,10
554.79,09-07-2018,11
547.21,09-07-2018,12
546.19,09-07-2018,13
548.13,09-07-2018,14
544.35,09-07-2018,15
537.49,09-07-2018,16
536.16,09-07-2018,17
538.41,09-07-2018,18
543.02,09-07-2018,19
539.64,09-07-2018,20
531.55,09-07-2018,21
530.74,09-07-2018,22
508.94,09-07-2018,23
495.53,10-07-2018,00
488.46,10-07-2018,01
477.91,10-07-2018,02
468.17,10-07-2018,03
461.31,10-07-2018,04
493.68,10-07-2018,05
518.47,10-07-2018,06
568.16,10-07-2018,07
597.66,10-07-2018,08
603.4,10-07-2018,09
598.38,10-07-2018,10
596.84,10-07-2018,11
587.21,10-07-2018,12
584.14,10-07-2018,13
573.38,10-07-2018,14
564.98,10-07-2018,15
556.99,10-07-2018,16
573.69,10-07-2018,17
584.45,10-07-2018,18
587.83,10-07-2018,19
574.51,10-07-2018,20
560.89,10-07-2018,21
559.86,10-07-2018,22
519.29,10-07-2018,23
506.97,11-07-2018,00
502.46,11-07-2018,01
493.34,11-07-2018,02
491.71,11-07-2018,03
484.33,11-07-2018,04
495.5,11-07-2018,05
526.75,11-07-2018,06
569.88,11-07-2018,07
589.25,11-07-2018,08
591.71,11-07-2018,09
583.41,11-07-2018,10
580.85,11-07-2018,11
573.67,11-07-2018,12
563.43,11-07-2018,13
556.26,11-07-2018,14
549.9,11-07-2018,15
539.55,11-07-2018,16
565.89,11-07-2018,17
583.1,11-07-2018,18
584.84,11-07-2018,19
572.03,11-07-2018,20
564.76,11-07-2018,21
556.56,11-07-2018,22
528.49,11-07-2018,23
517.39,12-07-2018,00
508.76,12-07-2018,01
504.55,12-07-2018,02
503.93,12-07-2018,03
499.82,12-07-2018,04
509.79,12-07-2018,05
524.69,12-07-2018,06
573.62,12-07-2018,07
605.37,12-07-2018,08
585.54,12-07-2018,09
599.31,12-07-2018,10
599.21,12-07-2018,11
580.81,12-07-2018,12
564.47,12-07-2018,13
559.64,12-07-2018,14
557.27,12-07-2018,15
549.46,12-07-2018,16
569.81,12-07-2018,17
578.86,12-07-2018,18
588.21,12-07-2018,19
572.48,12-07-2018,20
560.87,12-07-2018,21
563.75,12-07-2018,22
525.82,12-07-2018,23
530.81,13-07-2018,00
520.06,13-07-2018,01
515.41,13-07-2018,02
507.44,13-07-2018,03
500.82,13-07-2018,04
516.23,13-07-2018,05
542.29,13-07-2018,06
580.24,13-07-2018,07
599.58,13-07-2018,08
584.59,13-07-2018,09
568.77,13-07-2018,10
560.6,13-07-2018,11
560.6,13-07-2018,12
559.46,13-07-2018,13
559.05,13-07-2018,14
554.29,13-07-2018,15
546.02,13-07-2018,16
557.7,13-07-2018,17
576.11,13-07-2018,18
585.0,13-07-2018,19
568.97,13-07-2018,20
562.56,13-07-2018,21
561.94,13-07-2018,22
536.92,13-07-2018,23
541.46,14-07-2018,00
526.93,14-07-2018,01
516.65,14-07-2018,02
507.62,14-07-2018,03
489.87,14-07-2018,04
500.56,14-07-2018,05
515.41,14-07-2018,06
522.78,14-07-2018,07
544.99,14-07-2018,08
547.06,14-07-2018,09
546.54,14-07-2018,10
546.23,14-07-2018,11
540.11,14-07-2018,12
536.27,14-07-2018,13
533.26,14-07-2018,14
530.14,14-07-2018,15
531.39,14-07-2018,16
536.48,14-07-2018,17
554.74,14-07-2018,18
563.77,14-07-2018,19
570.83,14-07-2018,20
562.73,14-07-2018,21
570.93,14-07-2018,22
543.84,14-07-2018,23
529.44,15-07-2018,00
510.46,15-07-2018,01
498.12,15-07-2018,02
485.88,15-07-2018,03
477.58,15-07-2018,04
498.02,15-07-2018,05
507.45,15-07-2018,06
515.75,15-07-2018,07
527.37,15-07-2018,08
535.35,15-07-2018,09
542.82,15-07-2018,10
543.13,15-07-2018,11
543.13,15-07-2018,12
538.67,15-07-2018,13
537.32,15-07-2018,14
535.66,15-07-2018,15
539.6,15-07-2018,16
544.17,15-07-2018,17
550.7,15-07-2018,18
562.63,15-07-2018,19
566.36,15-07-2018,20
569.06,15-07-2018,21
570.72,15-07-2018,22
552.36,15-07-2018,23
530.06,16-07-2018,00
508.28,16-07-2018,01
496.77,16-07-2018,02
494.9,16-07-2018,03
493.04,16-07-2018,04
517.1,16-07-2018,05
550.18,16-07-2018,06
585.13,16-07-2018,07
601.21,16-07-2018,08
609.3,16-07-2018,09
595.61,16-07-2018,10
598.82,16-07-2018,11
581.92,16-07-2018,12
569.78,16-07-2018,13
575.18,16-07-2018,14
574.66,16-07-2018,15
579.84,16-07-2018,16
594.88,16-07-2018,17
600.69,16-07-2018,18
604.63,16-07-2018,19
599.44,16-07-2018,20
576.11,16-07-2018,21
565.12,16-07-2018,22
537.63,16-07-2018,23
520.09,17-07-2018,00
507.99,17-07-2018,01
496.92,17-07-2018,02
494.23,17-07-2018,03
466.09,17-07-2018,04
499.4,17-07-2018,05
542.44,17-07-2018,06
580.1,17-07-2018,07
609.48,17-07-2018,08
599.76,17-07-2018,09
579.89,17-07-2018,10
579.38,17-07-2018,11
558.48,17-07-2018,12
555.27,17-07-2018,13
554.86,17-07-2018,14
556.3,17-07-2018,15
555.27,17-07-2018,16
557.86,17-07-2018,17
581.24,17-07-2018,18
595.62,17-07-2018,19
574.93,17-07-2018,20
557.44,17-07-2018,21
552.58,17-07-2018,22
530.96,17-07-2018,23
514.03,18-07-2018,00
495.28,18-07-2018,01
493.63,18-07-2018,02
476.93,18-07-2018,03
433.45,18-07-2018,04
493.42,18-07-2018,05
516.71,18-07-2018,06
551.03,18-07-2018,07
573.29,18-07-2018,08
557.73,18-07-2018,09
553.19,18-07-2018,10
553.3,18-07-2018,11
552.27,18-07-2018,12
552.58,18-07-2018,13
550.62,18-07-2018,14
550.0,18-07-2018,15
548.56,18-07-2018,16
553.19,18-07-2018,17
558.35,18-07-2018,18
583.08,18-07-2018,19
572.05,18-07-2018,20
553.61,18-07-2018,21
543.4,18-07-2018,22
514.03,18-07-2018,23
517.85,19-07-2018,00
505.48,19-07-2018,01
489.2,19-07-2018,02
433.14,19-07-2018,03
426.54,19-07-2018,04
476.22,19-07-2018,05
526.1,19-07-2018,06
557.42,19-07-2018,07
583.19,19-07-2018,08
576.59,19-07-2018,09
557.32,19-07-2018,10
556.91,19-07-2018,11
555.36,19-07-2018,12
546.09,19-07-2018,13
546.29,19-07-2018,14
554.44,19-07-2018,15
552.68,19-07-2018,16
569.48,19-07-2018,17
583.29,19-07-2018,18
597.31,19-07-2018,19
582.98,19-07-2018,20
567.32,19-07-2018,21
560.1,19-07-2018,22
534.86,19-07-2018,23
533.88,20-07-2018,00
520.51,20-07-2018,01
514.39,20-07-2018,02
498.64,20-07-2018,03
481.03,20-07-2018,04
509.63,20-07-2018,05
543.72,20-07-2018,06
582.68,20-07-2018,07
595.43,20-07-2018,08
600.82,20-07-2018,09
591.28,20-07-2018,10
587.45,20-07-2018,11
570.97,20-07-2018,12
570.14,20-07-2018,13
564.65,20-07-2018,14
570.56,20-07-2018,15
581.03,20-07-2018,16
600.09,20-07-2018,17
606.21,20-07-2018,18
600.3,20-07-2018,19
586.62,20-07-2018,20
573.88,20-07-2018,21
566.52,20-07-2018,22
544.76,20-07-2018,23
539.79,21-07-2018,00
523.28,21-07-2018,01
510.61,21-07-2018,02
509.05,21-07-2018,03
499.09,21-07-2018,04
508.85,21-07-2018,05
524.63,21-07-2018,06
539.99,21-07-2018,07
558.68,21-07-2018,08
571.45,21-07-2018,09
571.97,21-07-2018,10
572.91,21-07-2018,11
568.13,21-07-2018,12
558.37,21-07-2018,13
552.97,21-07-2018,14
549.03,21-07-2018,15
547.47,21-07-2018,16
554.74,21-07-2018,17
568.86,21-07-2018,18
572.39,21-07-2018,19
570.62,21-07-2018,20
567.72,21-07-2018,21
565.74,21-07-2018,22
544.46,21-07-2018,23
547.02,22-07-2018,00
530.63,22-07-2018,01
521.81,22-07-2018,02
517.66,22-07-2018,03
500.95,22-07-2018,04
508.01,22-07-2018,05
519.94,22-07-2018,06
533.74,22-07-2018,07
544.32,22-07-2018,08
548.68,22-07-2018,09
554.8,22-07-2018,10
557.29,22-07-2018,11
551.59,22-07-2018,12
549.51,22-07-2018,13
546.5,22-07-2018,14
544.74,22-07-2018,15
545.99,22-07-2018,16
547.44,22-07-2018,17
551.38,22-07-2018,18
572.13,22-07-2018,19
583.03,22-07-2018,20
589.88,22-07-2018,21
583.55,22-07-2018,22
553.87,22-07-2018,23
537.58,23-07-2018,00
520.88,23-07-2018,01
497.53,23-07-2018,02
488.71,23-07-2018,03
475.01,23-07-2018,04
521.19,23-07-2018,05
556.26,23-07-2018,06
597.04,23-07-2018,07
621.94,23-07-2018,08
612.7,23-07-2018,09
607.83,23-07-2018,10
616.33,23-07-2018,11
608.86,23-07-2018,12
589.98,23-07-2018,13
587.39,23-07-2018,14
586.87,23-07-2018,15
587.7,23-07-2018,16
600.87,23-07-2018,17
610.11,23-07-2018,18
622.25,23-07-2018,19
608.66,23-07-2018,20
597.66,23-07-2018,21
582.09,23-07-2018,22
559.79,23-07-2018,23
543.99,24-07-2018,00
521.12,24-07-2018,01
513.04,24-07-2018,02
507.97,24-07-2018,03
498.55,24-07-2018,04
526.5,24-07-2018,05
558.58,24-07-2018,06
627.51,24-07-2018,07
651.01,24-07-2018,08
634.66,24-07-2018,09
616.54,24-07-2018,10
605.06,24-07-2018,11
594.5,24-07-2018,12
587.05,24-07-2018,13
590.25,24-07-2018,14
596.88,24-07-2018,15
602.26,24-07-2018,16
640.24,24-07-2018,17
648.21,24-07-2018,18
661.77,24-07-2018,19
648.73,24-07-2018,20
645.42,24-07-2018,21
597.6,24-07-2018,22
563.76,24-07-2018,23
554.91,25-07-2018,00
533.49,25-07-2018,01
521.59,25-07-2018,02
520.46,25-07-2018,03
517.46,25-07-2018,04
532.15,25-07-2018,05
563.08,25-07-2018,06
651.32,25-07-2018,07
672.43,25-07-2018,08
689.7,25-07-2018,09
672.84,25-07-2018,10
724.67,25-07-2018,11
733.46,25-07-2018,12
726.43,25-07-2018,13
660.32,25-07-2018,14
642.53,25-07-2018,15
619.77,25-07-2018,16
643.25,25-07-2018,17
680.7,25-07-2018,18
692.08,25-07-2018,19
677.08,25-07-2018,20
665.91,25-07-2018,21
626.29,25-07-2018,22
563.08,25-07-2018,23
531.82,26-07-2018,00
517.11,26-07-2018,01
505.06,26-07-2018,02
497.14,26-07-2018,03
488.8,26-07-2018,04
516.08,26-07-2018,05
551.38,26-07-2018,06
625.49,26-07-2018,07
675.82,26-07-2018,08
648.03,26-07-2018,09
632.69,26-07-2018,10
638.66,26-07-2018,11
625.49,26-07-2018,12
625.38,26-07-2018,13
614.27,26-07-2018,14
597.18,26-07-2018,15
584.73,26-07-2018,16
607.27,26-07-2018,17
627.85,26-07-2018,18
637.63,26-07-2018,19
623.84,26-07-2018,20
615.5,26-07-2018,21
559.1,26-07-2018,22
535.94,26-07-2018,23
534.27,27-07-2018,00
515.79,27-07-2018,01
493.73,27-07-2018,02
490.14,27-07-2018,03
476.49,27-07-2018,04
521.95,27-07-2018,05
547.5,27-07-2018,06
625.09,27-07-2018,07
664.8,27-07-2018,08
659.16,27-07-2018,09
674.55,27-07-2018,10
670.14,27-07-2018,11
578.7,27-07-2018,12
558.18,27-07-2018,13
554.89,27-07-2018,14
556.74,27-07-2018,15
558.49,27-07-2018,16
595.43,27-07-2018,17
616.67,27-07-2018,18
628.17,27-07-2018,19
599.95,27-07-2018,20
572.96,27-07-2018,21
544.22,27-07-2018,22
521.85,27-07-2018,23
522.26,28-07-2018,00
505.46,28-07-2018,01
464.33,28-07-2018,02
444.13,28-07-2018,03
435.37,28-07-2018,04
458.25,28-07-2018,05
484.94,28-07-2018,06
513.8,28-07-2018,07
536.79,28-07-2018,08
547.1,28-07-2018,09
552.46,28-07-2018,10
552.04,28-07-2018,11
542.56,28-07-2018,12
529.26,28-07-2018,13
524.73,28-07-2018,14
521.74,28-07-2018,15
524.01,28-07-2018,16
524.42,28-07-2018,17
530.4,28-07-2018,18
545.03,28-07-2018,19
544.62,28-07-2018,20
547.2,28-07-2018,21
550.91,28-07-2018,22
521.43,28-07-2018,23
515.43,29-07-2018,00
481.63,29-07-2018,01
464.11,29-07-2018,02
453.91,29-07-2018,03
452.37,29-07-2018,04
453.6,29-07-2018,05
482.56,29-07-2018,06
495.44,29-07-2018,07
517.29,29-07-2018,08
527.08,29-07-2018,09
529.45,29-07-2018,10
528.11,29-07-2018,11
526.97,29-07-2018,12
526.77,29-07-2018,13
527.69,29-07-2018,14
529.55,29-07-2018,15
529.55,29-07-2018,16
540.06,29-07-2018,17
544.49,29-07-2018,18
574.58,29-07-2018,19
591.79,29-07-2018,20
601.47,29-07-2018,21
585.19,29-07-2018,22
546.45,29-07-2018,23
530.89,30-07-2018,00
495.85,30-07-2018,01
470.61,30-07-2018,02
467.31,30-07-2018,03
464.32,30-07-2018,04
515.53,30-07-2018,05
541.6,30-07-2018,06
610.13,30-07-2018,07
643.93,30-07-2018,08
732.03,30-07-2018,09
729.46,30-07-2018,10
772.22,30-07-2018,11
824.77,30-07-2018,12
631.36,30-07-2018,13
630.94,30-07-2018,14
598.49,30-07-2018,15
590.65,30-07-2018,16
648.77,30-07-2018,17
663.09,30-07-2018,18
682.36,30-07-2018,19
655.16,30-07-2018,20
642.38,30-07-2018,21
622.08,30-07-2018,22
546.45,30-07-2018,23
526.49,31-07-2018,00
514.51,31-07-2018,01
513.69,31-07-2018,02
508.47,31-07-2018,03
490.26,31-07-2018,04
518.2,31-07-2018,05
543.27,31-07-2018,06
639.48,31-07-2018,07
689.74,31-07-2018,08
691.07,31-07-2018,09
650.43,31-07-2018,10
636.82,31-07-2018,11
594.14,31-07-2018,12
571.11,31-07-2018,13
554.43,31-07-2018,14
556.89,31-07-2018,15
566.51,31-07-2018,16
639.79,31-07-2018,17
665.89,31-07-2018,18
675.1,31-07-2018,19
668.55,31-07-2018,20
668.55,31-07-2018,21
651.76,31-07-2018,22
541.74,31-07-2018,23
516.56,01-08-2018,00
509.48,01-08-2018,01
503.63,01-08-2018,02
499.22,01-08-2018,03
492.03,01-08-2018,04
512.35,01-08-2018,05
547.04,01-08-2018,06
618.58,01-08-2018,07
636.44,01-08-2018,08
652.04,01-08-2018,09
635.52,01-08-2018,10
621.45,01-08-2018,11
612.22,01-08-2018,12
607.91,01-08-2018,13
609.75,01-08-2018,14
609.86,01-08-2018,15
612.42,01-08-2018,16
662.82,01-08-2018,17
683.55,01-08-2018,18
692.68,01-08-2018,19
656.86,01-08-2018,20
652.66,01-08-2018,21
630.49,01-08-2018,22
551.87,01-08-2018,23
530.06,02-08-2018,00
515.43,02-08-2018,01
510.69,02-08-2018,02
507.4,02-08-2018,03
500.29,02-08-2018,04
515.84,02-08-2018,05
550.76,02-08-2018,06
640.79,02-08-2018,07
682.4,02-08-2018,08
693.42,02-08-2018,09
693.42,02-08-2018,10
685.8,02-08-2018,11
676.94,02-08-2018,12
663.35,02-08-2018,13
644.6,02-08-2018,14
638.01,02-08-2018,15
649.65,02-08-2018,16
684.15,02-08-2018,17
700.22,02-08-2018,18
714.95,02-08-2018,19
697.54,02-08-2018,20
674.57,02-08-2018,21
655.31,02-08-2018,22
555.5,02-08-2018,23
539.23,03-08-2018,00
526.56,03-08-2018,01
517.81,03-08-2018,02
510.09,03-08-2018,03
511.32,03-08-2018,04
517.81,03-08-2018,05
589.89,03-08-2018,06
701.09,03-08-2018,07
738.26,03-08-2018,08
741.25,03-08-2018,09
743.3,03-08-2018,10
738.46,03-08-2018,11
695.53,03-08-2018,12
663.82,03-08-2018,13
636.94,03-08-2018,14
644.46,03-08-2018,15
695.53,03-08-2018,16
700.88,03-08-2018,17
708.61,03-08-2018,18
758.65,03-08-2018,19
724.36,03-08-2018,20
720.86,03-08-2018,21
656.71,03-08-2018,22
554.78,03-08-2018,23
554.6,04-08-2018,00
531.78,04-08-2018,01
515.58,04-08-2018,02
511.03,04-08-2018,03
503.29,04-08-2018,04
503.08,04-08-2018,05
515.78,04-08-2018,06
533.02,04-08-2018,07
566.68,04-08-2018,08
582.89,04-08-2018,09
555.32,04-08-2018,10
546.65,04-08-2018,11
540.66,04-08-2018,12
531.37,04-08-2018,13
529.0,04-08-2018,14
527.34,04-08-2018,15
527.55,04-08-2018,16
532.51,04-08-2018,17
544.69,04-08-2018,18
580.82,04-08-2018,19
562.34,04-08-2018,20
548.1,04-08-2018,21
537.77,04-08-2018,22
512.07,04-08-2018,23
522.12,05-08-2018,00
514.59,05-08-2018,01
509.74,05-08-2018,02
493.75,05-08-2018,03
475.28,05-08-2018,04
464.96,05-08-2018,05
471.26,05-08-2018,06
489.41,05-08-2018,07
510.05,05-08-2018,08
513.56,05-08-2018,09
512.63,05-08-2018,10
512.94,05-08-2018,11
510.25,05-08-2018,12
509.22,05-08-2018,13
507.47,05-08-2018,14
495.71,05-08-2018,15
497.15,05-08-2018,16
514.69,05-08-2018,17
529.55,05-08-2018,18
540.48,05-08-2018,19
545.85,05-08-2018,20
551.11,05-08-2018,21
546.47,05-08-2018,22
531.4,05-08-2018,23
516.34,06-08-2018,00
495.09,06-08-2018,01
485.08,06-08-2018,02
474.77,06-08-2018,03
465.07,06-08-2018,04
485.91,06-08-2018,05
545.85,06-08-2018,06
653.86,06-08-2018,07
701.63,06-08-2018,08
705.03,06-08-2018,09
680.27,06-08-2018,10
664.9,06-08-2018,11
643.34,06-08-2018,12
616.1,06-08-2018,13
623.32,06-08-2018,14
650.56,06-08-2018,15
691.1,06-08-2018,16
739.8,06-08-2018,17
769.4,06-08-2018,18
805.51,06-08-2018,19
797.36,06-08-2018,20
771.88,06-08-2018,21
721.02,06-08-2018,22
573.91,06-08-2018,23
549.31,07-08-2018,00
536.63,07-08-2018,01
525.81,07-08-2018,02
512.82,07-08-2018,03
510.55,07-08-2018,04
530.96,07-08-2018,05
583.43,07-08-2018,06
709.7,07-08-2018,07
747.53,07-08-2018,08
746.5,07-08-2018,09
728.77,07-08-2018,10
717.53,07-08-2018,11
706.71,07-08-2018,12
694.34,07-08-2018,13
698.15,07-08-2018,14
707.43,07-08-2018,15
712.48,07-08-2018,16
748.25,07-08-2018,17
783.4,07-08-2018,18
804.43,07-08-2018,19
753.1,07-08-2018,20
680.53,07-08-2018,21
577.86,07-08-2018,22
535.7,07-08-2018,23
509.48,08-08-2018,00
490.9,08-08-2018,01
481.2,08-08-2018,02
453.22,08-08-2018,03
453.22,08-08-2018,04
493.48,08-08-2018,05
528.07,08-08-2018,06
591.56,08-08-2018,07
655.57,08-08-2018,08
671.47,08-08-2018,09
610.35,08-08-2018,10
575.97,08-08-2018,11
543.24,08-08-2018,12
539.22,08-08-2018,13
532.2,08-08-2018,14
538.18,08-08-2018,15
563.27,08-08-2018,16
649.99,08-08-2018,17
667.23,08-08-2018,18
683.75,08-08-2018,19
682.0,08-08-2018,20
648.13,08-08-2018,21
539.32,08-08-2018,22
516.92,08-08-2018,23
511.63,09-08-2018,00
480.22,09-08-2018,01
466.85,09-08-2018,02
455.97,09-08-2018,03
456.07,09-08-2018,04
483.13,09-08-2018,05
530.81,09-08-2018,06
650.84,09-08-2018,07
674.57,09-08-2018,08
672.5,09-08-2018,09
686.8,09-08-2018,10
685.98,09-08-2018,11
666.59,09-08-2018,12
637.26,09-08-2018,13
611.35,09-08-2018,14
595.07,09-08-2018,15
577.66,09-08-2018,16
600.46,09-08-2018,17
609.07,09-08-2018,18
589.79,09-08-2018,19
542.73,09-08-2018,20
532.88,09-08-2018,21
513.5,09-08-2018,22
490.18,09-08-2018,23
466.21,10-08-2018,00
438.97,10-08-2018,01
427.32,10-08-2018,02
422.96,10-08-2018,03
403.52,10-08-2018,04
415.16,10-08-2018,05
496.88,10-08-2018,06
516.64,10-08-2018,07
534.73,10-08-2018,08
536.29,10-08-2018,09
531.09,10-08-2018,10
526.1,10-08-2018,11
505.93,10-08-2018,12
494.7,10-08-2018,13
487.32,10-08-2018,14
480.14,10-08-2018,15
499.48,10-08-2018,16
537.43,10-08-2018,17
530.05,10-08-2018,18
531.3,10-08-2018,19
523.91,10-08-2018,20
531.19,10-08-2018,21
517.36,10-08-2018,22
501.66,10-08-2018,23
502.49,11-08-2018,00
477.07,11-08-2018,01
458.53,11-08-2018,02
431.13,11-08-2018,03
423.32,11-08-2018,04
427.18,11-08-2018,05
432.49,11-08-2018,06
460.61,11-08-2018,07
499.67,11-08-2018,08
504.99,11-08-2018,09
504.78,11-08-2018,10
505.82,11-08-2018,11
507.9,11-08-2018,12
504.47,11-08-2018,13
499.67,11-08-2018,14
490.4,11-08-2018,15
500.72,11-08-2018,16
507.7,11-08-2018,17
516.65,11-08-2018,18
528.94,11-08-2018,19
531.03,11-08-2018,20
533.01,11-08-2018,21
522.9,11-08-2018,22
514.36,11-08-2018,23
491.07,12-08-2018,00
464.36,12-08-2018,01
446.62,12-08-2018,02
438.79,12-08-2018,03
427.73,12-08-2018,04
427.1,12-08-2018,05
432.74,12-08-2018,06
427.52,12-08-2018,07
439.42,12-08-2018,08
457.99,12-08-2018,09
464.77,12-08-2018,10
469.78,12-08-2018,11
469.78,12-08-2018,12
463.63,12-08-2018,13
463.42,12-08-2018,14
470.51,12-08-2018,15
