price,date,hour,day,month,year
223.86,30-06-2017,05,30,06,2017
271.06,30-06-2017,06,30,06,2017
352.34,30-06-2017,07,30,06,2017
368.85,30-06-2017,08,30,06,2017
349.53,30-06-2017,09,30,06,2017
344.87,30-06-2017,10,30,06,2017
313.11,30-06-2017,11,30,06,2017
284.85,30-06-2017,12,30,06,2017
265.04,30-06-2017,13,30,06,2017
243.57,30-06-2017,14,30,06,2017
243.67,30-06-2017,15,30,06,2017
258.63,30-06-2017,16,30,06,2017
287.57,30-06-2017,17,30,06,2017
317.19,30-06-2017,18,30,06,2017
295.43,30-06-2017,19,30,06,2017
256.68,30-06-2017,20,30,06,2017
248.33,30-06-2017,21,30,06,2017
246.58,30-06-2017,22,30,06,2017
230.75,30-06-2017,23,30,06,2017
261.78,01-07-2017,00,01,07,2017
229.49,01-07-2017,01,01,07,2017
226.21,01-07-2017,02,01,07,2017
224.96,01-07-2017,03,01,07,2017
224.19,01-07-2017,04,01,07,2017
226.11,01-07-2017,05,01,07,2017
240.48,01-07-2017,06,01,07,2017
258.02,01-07-2017,07,01,07,2017
277.78,01-07-2017,08,01,07,2017
304.76,01-07-2017,09,01,07,2017
313.63,01-07-2017,10,01,07,2017
311.9,01-07-2017,11,01,07,2017
280.47,01-07-2017,12,01,07,2017
251.27,01-07-2017,13,01,07,2017
253.78,01-07-2017,14,01,07,2017
250.98,01-07-2017,15,01,07,2017
251.46,01-07-2017,16,01,07,2017
279.61,01-07-2017,17,01,07,2017
282.79,01-07-2017,18,01,07,2017
281.25,01-07-2017,19,01,07,2017
283.27,01-07-2017,20,01,07,2017
278.64,01-07-2017,21,01,07,2017
270.45,01-07-2017,22,01,07,2017
247.03,01-07-2017,23,01,07,2017
234.44,02-07-2017,00,02,07,2017
222.5,02-07-2017,01,02,07,2017
218.75,02-07-2017,02,02,07,2017
217.79,02-07-2017,03,02,07,2017
195.08,02-07-2017,04,02,07,2017
198.16,02-07-2017,05,02,07,2017
204.99,02-07-2017,06,02,07,2017
222.02,02-07-2017,07,02,07,2017
238.29,02-07-2017,08,02,07,2017
250.99,02-07-2017,09,02,07,2017
252.72,02-07-2017,10,02,07,2017
249.45,02-07-2017,11,02,07,2017
240.79,02-07-2017,12,02,07,2017
221.54,02-07-2017,13,02,07,2017
218.85,02-07-2017,14,02,07,2017
215.96,02-07-2017,15,02,07,2017
214.23,02-07-2017,16,02,07,2017
215.09,02-07-2017,17,02,07,2017
250.13,02-07-2017,18,02,07,2017
254.07,02-07-2017,19,02,07,2017
234.25,02-07-2017,20,02,07,2017
233.38,02-07-2017,21,02,07,2017
238.19,02-07-2017,22,02,07,2017
248.87,02-07-2017,23,02,07,2017
223.85,03-07-2017,00,03,07,2017
219.14,03-07-2017,01,03,07,2017
214.71,03-07-2017,02,03,07,2017
214.52,03-07-2017,03,03,07,2017
217.98,03-07-2017,04,03,07,2017
223.18,03-07-2017,05,03,07,2017
229.53,03-07-2017,06,03,07,2017
254.46,03-07-2017,07,03,07,2017
273.61,03-07-2017,08,03,07,2017
272.16,03-07-2017,09,03,07,2017
278.52,03-07-2017,10,03,07,2017
276.11,03-07-2017,11,03,07,2017
269.37,03-07-2017,12,03,07,2017
264.56,03-07-2017,13,03,07,2017
257.54,03-07-2017,14,03,07,2017
263.12,03-07-2017,15,03,07,2017
264.95,03-07-2017,16,03,07,2017
269.76,03-07-2017,17,03,07,2017
268.7,03-07-2017,18,03,07,2017
258.11,03-07-2017,19,03,07,2017
264.08,03-07-2017,20,03,07,2017
255.71,03-07-2017,21,03,07,2017
255.32,03-07-2017,22,03,07,2017
250.9,03-07-2017,23,03,07,2017
268.08,04-07-2017,00,04,07,2017
232.78,04-07-2017,01,04,07,2017
224.68,04-07-2017,02,04,07,2017
223.72,04-07-2017,03,04,07,2017
222.47,04-07-2017,04,04,07,2017
223.62,04-07-2017,05,04,07,2017
247.63,04-07-2017,06,04,07,2017
291.22,04-07-2017,07,04,07,2017
315.91,04-07-2017,08,04,07,2017
338.76,04-07-2017,09,04,07,2017
335.0,04-07-2017,10,04,07,2017
317.93,04-07-2017,11,04,07,2017
307.9,04-07-2017,12,04,07,2017
307.9,04-07-2017,13,04,07,2017
294.6,04-07-2017,14,04,07,2017
306.84,04-07-2017,15,04,07,2017
309.93,04-07-2017,16,04,07,2017
347.83,04-07-2017,17,04,07,2017
376.47,04-07-2017,18,04,07,2017
386.11,04-07-2017,19,04,07,2017
387.85,04-07-2017,20,04,07,2017
379.84,04-07-2017,21,04,07,2017
353.81,04-07-2017,22,04,07,2017
318.13,04-07-2017,23,04,07,2017
309.42,05-07-2017,00,05,07,2017
301.67,05-07-2017,01,05,07,2017
281.23,05-07-2017,02,05,07,2017
267.58,05-07-2017,03,05,07,2017
264.38,05-07-2017,04,05,07,2017
301.38,05-07-2017,05,05,07,2017
359.39,05-07-2017,06,05,07,2017
415.07,05-07-2017,07,05,07,2017
445.58,05-07-2017,08,05,07,2017
427.86,05-07-2017,09,05,07,2017
423.31,05-07-2017,10,05,07,2017
407.33,05-07-2017,11,05,07,2017
377.01,05-07-2017,12,05,07,2017
368.88,05-07-2017,13,05,07,2017
362.58,05-07-2017,14,05,07,2017
362.0,05-07-2017,15,05,07,2017
376.72,05-07-2017,16,05,07,2017
395.41,05-07-2017,17,05,07,2017
401.9,05-07-2017,18,05,07,2017
421.08,05-07-2017,19,05,07,2017
417.3,05-07-2017,20,05,07,2017
415.17,05-07-2017,21,05,07,2017
393.77,05-07-2017,22,05,07,2017
343.51,05-07-2017,23,05,07,2017
318.52,06-07-2017,00,06,07,2017
303.19,06-07-2017,01,06,07,2017
288.15,06-07-2017,02,06,07,2017
287.47,06-07-2017,03,06,07,2017
281.49,06-07-2017,04,06,07,2017
309.17,06-07-2017,05,06,07,2017
356.23,06-07-2017,06,06,07,2017
407.82,06-07-2017,07,06,07,2017
465.2,06-07-2017,08,06,07,2017
415.44,06-07-2017,09,06,07,2017
403.68,06-07-2017,10,06,07,2017
386.03,06-07-2017,11,06,07,2017
352.86,06-07-2017,12,06,07,2017
353.24,06-07-2017,13,06,07,2017
351.22,06-07-2017,14,06,07,2017
381.11,06-07-2017,15,06,07,2017
391.53,06-07-2017,16,06,07,2017
427.3,06-07-2017,17,06,07,2017
434.44,06-07-2017,18,06,07,2017
457.68,06-07-2017,19,06,07,2017
453.92,06-07-2017,20,06,07,2017
433.28,06-07-2017,21,06,07,2017
401.94,06-07-2017,22,06,07,2017
343.41,06-07-2017,23,06,07,2017
328.88,07-07-2017,00,07,07,2017
308.75,07-07-2017,01,07,07,2017
296.53,07-07-2017,02,07,07,2017
295.47,07-07-2017,03,07,07,2017
285.36,07-07-2017,04,07,07,2017
296.91,07-07-2017,05,07,07,2017
345.34,07-07-2017,06,07,07,2017
403.2,07-07-2017,07,07,07,2017
438.44,07-07-2017,08,07,07,2017
438.82,07-07-2017,09,07,07,2017
429.48,07-07-2017,10,07,07,2017
427.27,07-07-2017,11,07,07,2017
391.17,07-07-2017,12,07,07,2017
339.56,07-07-2017,13,07,07,2017
316.17,07-07-2017,14,07,07,2017
314.15,07-07-2017,15,07,07,2017
311.93,07-07-2017,16,07,07,2017
364.59,07-07-2017,17,07,07,2017
390.68,07-07-2017,18,07,07,2017
411.48,07-07-2017,19,07,07,2017
392.8,07-07-2017,20,07,07,2017
380.19,07-07-2017,21,07,07,2017
383.37,07-07-2017,22,07,07,2017
334.36,07-07-2017,23,07,07,2017
338.64,08-07-2017,00,08,07,2017
324.1,08-07-2017,01,08,07,2017
306.86,08-07-2017,02,08,07,2017
295.49,08-07-2017,03,08,07,2017
287.69,08-07-2017,04,08,07,2017
280.18,08-07-2017,05,08,07,2017
288.95,08-07-2017,06,08,07,2017
308.4,08-07-2017,07,08,07,2017
333.06,08-07-2017,08,08,07,2017
353.57,08-07-2017,09,08,07,2017
345.67,08-07-2017,10,08,07,2017
340.67,08-07-2017,11,08,07,2017
319.96,08-07-2017,12,08,07,2017
302.53,08-07-2017,13,08,07,2017
290.68,08-07-2017,14,08,07,2017
289.43,08-07-2017,15,08,07,2017
296.94,08-07-2017,16,08,07,2017
308.11,08-07-2017,17,08,07,2017
309.36,08-07-2017,18,08,07,2017
308.5,08-07-2017,19,08,07,2017
305.99,08-07-2017,20,08,07,2017
306.76,08-07-2017,21,08,07,2017
310.04,08-07-2017,22,08,07,2017
298.09,08-07-2017,23,08,07,2017
298.7,09-07-2017,00,09,07,2017
291.68,09-07-2017,01,09,07,2017
280.05,09-07-2017,02,09,07,2017
274.08,09-07-2017,03,09,07,2017
270.24,09-07-2017,04,09,07,2017
276.58,09-07-2017,05,09,07,2017
283.61,09-07-2017,06,09,07,2017
286.88,09-07-2017,07,09,07,2017
288.8,09-07-2017,08,09,07,2017
300.63,09-07-2017,09,09,07,2017
300.63,09-07-2017,10,09,07,2017
311.59,09-07-2017,11,09,07,2017
308.42,09-07-2017,12,09,07,2017
298.13,09-07-2017,13,09,07,2017
287.36,09-07-2017,14,09,07,2017
295.15,09-07-2017,15,09,07,2017
300.82,09-07-2017,16,09,07,2017
325.05,09-07-2017,17,09,07,2017
353.42,09-07-2017,18,09,07,2017
385.64,09-07-2017,19,09,07,2017
384.2,09-07-2017,20,09,07,2017
388.14,09-07-2017,21,09,07,2017
396.89,09-07-2017,22,09,07,2017
337.56,09-07-2017,23,09,07,2017
307.55,10-07-2017,00,10,07,2017
287.74,10-07-2017,01,10,07,2017
283.12,10-07-2017,02,10,07,2017
279.66,10-07-2017,03,10,07,2017
281.87,10-07-2017,04,10,07,2017
292.55,10-07-2017,05,10,07,2017
356.98,10-07-2017,06,10,07,2017
423.44,10-07-2017,07,10,07,2017
481.52,10-07-2017,08,10,07,2017
480.85,10-07-2017,09,10,07,2017
480.18,10-07-2017,10,10,07,2017
480.08,10-07-2017,11,10,07,2017
469.89,10-07-2017,12,10,07,2017
459.69,10-07-2017,13,10,07,2017
435.36,10-07-2017,14,10,07,2017
423.05,10-07-2017,15,10,07,2017
390.93,10-07-2017,16,10,07,2017
393.82,10-07-2017,17,10,07,2017
400.26,10-07-2017,18,10,07,2017
413.24,10-07-2017,19,10,07,2017
386.7,10-07-2017,20,10,07,2017
373.72,10-07-2017,21,10,07,2017
374.68,10-07-2017,22,10,07,2017
319.0,10-07-2017,23,10,07,2017
294.95,11-07-2017,00,11,07,2017
286.88,11-07-2017,01,11,07,2017
284.76,11-07-2017,02,11,07,2017
278.51,11-07-2017,03,11,07,2017
278.41,11-07-2017,04,11,07,2017
286.59,11-07-2017,05,11,07,2017
327.84,11-07-2017,06,11,07,2017
398.53,11-07-2017,07,11,07,2017
425.26,11-07-2017,08,11,07,2017
417.67,11-07-2017,09,11,07,2017
404.2,11-07-2017,10,11,07,2017
398.62,11-07-2017,11,11,07,2017
379.1,11-07-2017,12,11,07,2017
346.31,11-07-2017,13,11,07,2017
329.0,11-07-2017,14,11,07,2017
331.02,11-07-2017,15,11,07,2017
340.35,11-07-2017,16,11,07,2017
361.79,11-07-2017,17,11,07,2017
384.58,11-07-2017,18,11,07,2017
396.22,11-07-2017,19,11,07,2017
381.99,11-07-2017,20,11,07,2017
371.99,11-07-2017,21,11,07,2017
349.96,11-07-2017,22,11,07,2017
311.78,11-07-2017,23,11,07,2017
305.46,12-07-2017,00,12,07,2017
290.43,12-07-2017,01,12,07,2017
280.41,12-07-2017,02,12,07,2017
274.82,12-07-2017,03,12,07,2017
273.95,12-07-2017,04,12,07,2017
282.33,12-07-2017,05,12,07,2017
335.04,12-07-2017,06,12,07,2017
384.86,12-07-2017,07,12,07,2017
424.08,12-07-2017,08,12,07,2017
426.97,12-07-2017,09,12,07,2017
425.53,12-07-2017,10,12,07,2017
423.02,12-07-2017,11,12,07,2017
395.75,12-07-2017,12,12,07,2017
384.48,12-07-2017,13,12,07,2017
359.13,12-07-2017,14,12,07,2017
326.95,12-07-2017,15,12,07,2017
310.18,12-07-2017,16,12,07,2017
320.78,12-07-2017,17,12,07,2017
317.51,12-07-2017,18,12,07,2017
316.25,12-07-2017,19,12,07,2017
293.9,12-07-2017,20,12,07,2017
287.73,12-07-2017,21,12,07,2017
283.01,12-07-2017,22,12,07,2017
262.87,12-07-2017,23,12,07,2017
251.28,13-07-2017,00,13,07,2017
235.07,13-07-2017,01,13,07,2017
222.24,13-07-2017,02,13,07,2017
238.83,13-07-2017,03,13,07,2017
241.92,13-07-2017,04,13,07,2017
251.18,13-07-2017,05,13,07,2017
262.66,13-07-2017,06,13,07,2017
291.02,13-07-2017,07,13,07,2017
336.16,13-07-2017,08,13,07,2017
338.38,13-07-2017,09,13,07,2017
342.63,13-07-2017,10,13,07,2017
337.22,13-07-2017,11,13,07,2017
291.89,13-07-2017,12,13,07,2017
289.77,13-07-2017,13,13,07,2017
280.41,13-07-2017,14,13,07,2017
291.98,13-07-2017,15,13,07,2017
322.76,13-07-2017,16,13,07,2017
350.73,13-07-2017,17,13,07,2017
358.45,13-07-2017,18,13,07,2017
377.16,13-07-2017,19,13,07,2017
379.28,13-07-2017,20,13,07,2017
378.61,13-07-2017,21,13,07,2017
362.88,13-07-2017,22,13,07,2017
302.11,13-07-2017,23,13,07,2017
301.86,14-07-2017,00,14,07,2017
299.0,14-07-2017,01,14,07,2017
275.95,14-07-2017,02,14,07,2017
268.23,14-07-2017,03,14,07,2017
261.65,14-07-2017,04,14,07,2017
275.18,14-07-2017,05,14,07,2017
341.69,14-07-2017,06,14,07,2017
378.85,14-07-2017,07,14,07,2017
427.83,14-07-2017,08,14,07,2017
412.77,14-07-2017,09,14,07,2017
396.58,14-07-2017,10,14,07,2017
371.04,14-07-2017,11,14,07,2017
353.51,14-07-2017,12,14,07,2017
342.74,14-07-2017,13,14,07,2017
304.05,14-07-2017,14,14,07,2017
289.09,14-07-2017,15,14,07,2017
298.15,14-07-2017,16,14,07,2017
351.79,14-07-2017,17,14,07,2017
380.66,14-07-2017,18,14,07,2017
396.77,14-07-2017,19,14,07,2017
363.89,14-07-2017,20,14,07,2017
363.61,14-07-2017,21,14,07,2017
328.35,14-07-2017,22,14,07,2017
283.66,14-07-2017,23,14,07,2017
292.83,15-07-2017,00,15,07,2017
274.63,15-07-2017,01,15,07,2017
267.38,15-07-2017,02,15,07,2017
261.38,15-07-2017,03,15,07,2017
262.91,15-07-2017,04,15,07,2017
260.05,15-07-2017,05,15,07,2017
261.67,15-07-2017,06,15,07,2017
275.77,15-07-2017,07,15,07,2017
297.02,15-07-2017,08,15,07,2017
314.46,15-07-2017,09,15,07,2017
310.93,15-07-2017,10,15,07,2017
307.41,15-07-2017,11,15,07,2017
299.59,15-07-2017,12,15,07,2017
286.44,15-07-2017,13,15,07,2017
277.01,15-07-2017,14,15,07,2017
272.91,15-07-2017,15,15,07,2017
275.29,15-07-2017,16,15,07,2017
288.16,15-07-2017,17,15,07,2017
306.17,15-07-2017,18,15,07,2017
306.17,15-07-2017,19,15,07,2017
277.96,15-07-2017,20,15,07,2017
277.77,15-07-2017,21,15,07,2017
271.96,15-07-2017,22,15,07,2017
260.05,15-07-2017,23,15,07,2017
270.98,16-07-2017,00,16,07,2017
258.02,16-07-2017,01,16,07,2017
255.63,16-07-2017,02,16,07,2017
252.2,16-07-2017,03,16,07,2017
238.85,16-07-2017,04,16,07,2017
236.75,16-07-2017,05,16,07,2017
239.42,16-07-2017,06,16,07,2017
247.62,16-07-2017,07,16,07,2017
247.91,16-07-2017,08,16,07,2017
249.15,16-07-2017,09,16,07,2017
251.72,16-07-2017,10,16,07,2017
251.34,16-07-2017,11,16,07,2017
249.91,16-07-2017,12,16,07,2017
248.77,16-07-2017,13,16,07,2017
241.9,16-07-2017,14,16,07,2017
240.47,16-07-2017,15,16,07,2017
250.29,16-07-2017,16,16,07,2017
252.87,16-07-2017,17,16,07,2017
254.58,16-07-2017,18,16,07,2017
255.06,16-07-2017,19,16,07,2017
255.35,16-07-2017,20,16,07,2017
257.45,16-07-2017,21,16,07,2017
256.59,16-07-2017,22,16,07,2017
252.58,16-07-2017,23,16,07,2017
245.34,17-07-2017,00,17,07,2017
232.65,17-07-2017,01,17,07,2017
228.65,17-07-2017,02,17,07,2017
227.22,17-07-2017,03,17,07,2017
228.65,17-07-2017,04,17,07,2017
239.81,17-07-2017,05,17,07,2017
249.63,17-07-2017,06,17,07,2017
262.5,17-07-2017,07,17,07,2017
267.36,17-07-2017,08,17,07,2017
270.22,17-07-2017,09,17,07,2017
266.12,17-07-2017,10,17,07,2017
259.35,17-07-2017,11,17,07,2017
254.39,17-07-2017,12,17,07,2017
253.54,17-07-2017,13,17,07,2017
252.87,17-07-2017,14,17,07,2017
251.25,17-07-2017,15,17,07,2017
250.39,17-07-2017,16,17,07,2017
252.2,17-07-2017,17,17,07,2017
253.44,17-07-2017,18,17,07,2017
253.63,17-07-2017,19,17,07,2017
253.82,17-07-2017,20,17,07,2017
253.34,17-07-2017,21,17,07,2017
250.68,17-07-2017,22,17,07,2017
243.62,17-07-2017,23,17,07,2017
245.44,18-07-2017,00,18,07,2017
237.89,18-07-2017,01,18,07,2017
231.59,18-07-2017,02,18,07,2017
231.69,18-07-2017,03,18,07,2017
231.4,18-07-2017,04,18,07,2017
243.81,18-07-2017,05,18,07,2017
253.65,18-07-2017,06,18,07,2017
267.2,18-07-2017,07,18,07,2017
287.34,18-07-2017,08,18,07,2017
313.02,18-07-2017,09,18,07,2017
318.46,18-07-2017,10,18,07,2017
301.57,18-07-2017,11,18,07,2017
299.47,18-07-2017,12,18,07,2017
290.02,18-07-2017,13,18,07,2017
279.42,18-07-2017,14,18,07,2017
275.89,18-07-2017,15,18,07,2017
265.01,18-07-2017,16,18,07,2017
265.96,18-07-2017,17,18,07,2017
269.78,18-07-2017,18,18,07,2017
268.44,18-07-2017,19,18,07,2017
267.2,18-07-2017,20,18,07,2017
266.91,18-07-2017,21,18,07,2017
263.86,18-07-2017,22,18,07,2017
251.74,18-07-2017,23,18,07,2017
250.59,19-07-2017,00,19,07,2017
246.57,19-07-2017,01,19,07,2017
237.57,19-07-2017,02,19,07,2017
230.11,19-07-2017,03,19,07,2017
233.84,19-07-2017,04,19,07,2017
249.25,19-07-2017,05,19,07,2017
253.84,19-07-2017,06,19,07,2017
329.75,19-07-2017,07,19,07,2017
400.87,19-07-2017,08,19,07,2017
374.45,19-07-2017,09,19,07,2017
354.35,19-07-2017,10,19,07,2017
330.13,19-07-2017,11,19,07,2017
303.43,19-07-2017,12,19,07,2017
303.52,19-07-2017,13,19,07,2017
314.91,19-07-2017,14,19,07,2017
341.33,19-07-2017,15,19,07,2017
330.23,19-07-2017,16,19,07,2017
330.04,19-07-2017,17,19,07,2017
329.84,19-07-2017,18,19,07,2017
302.18,19-07-2017,19,19,07,2017
278.92,19-07-2017,20,19,07,2017
273.75,19-07-2017,21,19,07,2017
265.71,19-07-2017,22,19,07,2017
251.64,19-07-2017,23,19,07,2017
256.46,20-07-2017,00,20,07,2017
244.89,20-07-2017,01,20,07,2017
239.64,20-07-2017,02,20,07,2017
239.73,20-07-2017,03,20,07,2017
239.45,20-07-2017,04,20,07,2017
250.15,20-07-2017,05,20,07,2017
262.67,20-07-2017,06,20,07,2017
286.55,20-07-2017,07,20,07,2017
329.74,20-07-2017,08,20,07,2017
354.2,20-07-2017,09,20,07,2017
354.39,20-07-2017,10,20,07,2017
354.01,20-07-2017,11,20,07,2017
353.63,20-07-2017,12,20,07,2017
353.73,20-07-2017,13,20,07,2017
344.17,20-07-2017,14,20,07,2017
333.28,20-07-2017,15,20,07,2017
321.62,20-07-2017,16,20,07,2017
340.44,20-07-2017,17,20,07,2017
340.73,20-07-2017,18,20,07,2017
340.64,20-07-2017,19,20,07,2017
310.82,20-07-2017,20,20,07,2017
308.15,20-07-2017,21,20,07,2017
288.08,20-07-2017,22,20,07,2017
262.38,20-07-2017,23,20,07,2017
262.94,21-07-2017,00,21,07,2017
257.68,21-07-2017,01,21,07,2017
255.38,21-07-2017,02,21,07,2017
250.88,21-07-2017,03,21,07,2017
253.08,21-07-2017,04,21,07,2017
262.27,21-07-2017,05,21,07,2017
313.58,21-07-2017,06,21,07,2017
338.37,21-07-2017,07,21,07,2017
342.96,21-07-2017,08,21,07,2017
372.06,21-07-2017,09,21,07,2017
359.05,21-07-2017,10,21,07,2017
364.69,21-07-2017,11,21,07,2017
344.4,21-07-2017,12,21,07,2017
315.3,21-07-2017,13,21,07,2017
314.63,21-07-2017,14,21,07,2017
314.92,21-07-2017,15,21,07,2017
328.03,21-07-2017,16,21,07,2017
325.45,21-07-2017,17,21,07,2017
332.63,21-07-2017,18,21,07,2017
339.23,21-07-2017,19,21,07,2017
316.35,21-07-2017,20,21,07,2017
312.14,21-07-2017,21,21,07,2017
315.3,21-07-2017,22,21,07,2017
305.35,21-07-2017,23,21,07,2017
302.07,22-07-2017,00,22,07,2017
268.44,22-07-2017,01,22,07,2017
260.94,22-07-2017,02,22,07,2017
259.88,22-07-2017,03,22,07,2017
257.57,22-07-2017,04,22,07,2017
257.09,22-07-2017,05,22,07,2017
262.48,22-07-2017,06,22,07,2017
290.06,22-07-2017,07,22,07,2017
318.32,22-07-2017,08,22,07,2017
325.33,22-07-2017,09,22,07,2017
334.75,22-07-2017,10,22,07,2017
325.14,22-07-2017,11,22,07,2017
309.95,22-07-2017,12,22,07,2017
288.52,22-07-2017,13,22,07,2017
276.6,22-07-2017,14,22,07,2017
280.45,22-07-2017,15,22,07,2017
286.6,22-07-2017,16,22,07,2017
311.88,22-07-2017,17,22,07,2017
315.91,22-07-2017,18,22,07,2017
310.72,22-07-2017,19,22,07,2017
298.23,22-07-2017,20,22,07,2017
294.1,22-07-2017,21,22,07,2017
277.66,22-07-2017,22,22,07,2017
259.98,22-07-2017,23,22,07,2017
261.72,23-07-2017,00,23,07,2017
259.41,23-07-2017,01,23,07,2017
250.1,23-07-2017,02,23,07,2017
236.95,23-07-2017,03,23,07,2017
221.49,23-07-2017,04,23,07,2017
230.03,23-07-2017,05,23,07,2017
229.46,23-07-2017,06,23,07,2017
241.65,23-07-2017,07,23,07,2017
247.51,23-07-2017,08,23,07,2017
256.05,23-07-2017,09,23,07,2017
257.97,23-07-2017,10,23,07,2017
260.95,23-07-2017,11,23,07,2017
261.33,23-07-2017,12,23,07,2017
253.94,23-07-2017,13,23,07,2017
244.91,23-07-2017,14,23,07,2017
248.37,23-07-2017,15,23,07,2017
251.63,23-07-2017,16,23,07,2017
259.7,23-07-2017,17,23,07,2017
267.38,23-07-2017,18,23,07,2017
276.21,23-07-2017,19,23,07,2017
267.09,23-07-2017,20,23,07,2017
267.96,23-07-2017,21,23,07,2017
262.87,23-07-2017,22,23,07,2017
260.08,23-07-2017,23,23,07,2017
259.7,24-07-2017,00,24,07,2017
256.15,24-07-2017,01,24,07,2017
253.46,24-07-2017,02,24,07,2017
250.39,24-07-2017,03,24,07,2017
250.1,24-07-2017,04,24,07,2017
258.64,24-07-2017,05,24,07,2017
306.26,24-07-2017,06,24,07,2017
359.64,24-07-2017,07,24,07,2017
385.47,24-07-2017,08,24,07,2017
434.72,24-07-2017,09,24,07,2017
454.02,24-07-2017,10,24,07,2017
447.58,24-07-2017,11,24,07,2017
435.49,24-07-2017,12,24,07,2017
420.8,24-07-2017,13,24,07,2017
396.32,24-07-2017,14,24,07,2017
383.64,24-07-2017,15,24,07,2017
367.32,24-07-2017,16,24,07,2017
372.03,24-07-2017,17,24,07,2017
357.72,24-07-2017,18,24,07,2017
362.23,24-07-2017,19,24,07,2017
341.3,24-07-2017,20,24,07,2017
325.37,24-07-2017,21,24,07,2017
324.12,24-07-2017,22,24,07,2017
284.76,24-07-2017,23,24,07,2017
290.43,25-07-2017,00,25,07,2017
271.15,25-07-2017,01,25,07,2017
257.04,25-07-2017,02,25,07,2017
257.24,25-07-2017,03,25,07,2017
249.85,25-07-2017,04,25,07,2017
251.48,25-07-2017,05,25,07,2017
260.12,25-07-2017,06,25,07,2017
273.84,25-07-2017,07,25,07,2017
285.54,25-07-2017,08,25,07,2017
283.81,25-07-2017,09,25,07,2017
292.64,25-07-2017,10,25,07,2017
286.6,25-07-2017,11,25,07,2017
285.64,25-07-2017,12,25,07,2017
283.33,25-07-2017,13,25,07,2017
282.85,25-07-2017,14,25,07,2017
279.98,25-07-2017,15,25,07,2017
277.0,25-07-2017,16,25,07,2017
285.64,25-07-2017,17,25,07,2017
310.3,25-07-2017,18,25,07,2017
320.37,25-07-2017,19,25,07,2017
315.57,25-07-2017,20,25,07,2017
308.66,25-07-2017,21,25,07,2017
301.66,25-07-2017,22,25,07,2017
278.35,25-07-2017,23,25,07,2017
253.7,26-07-2017,00,26,07,2017
246.73,26-07-2017,01,26,07,2017
239.19,26-07-2017,02,26,07,2017
218.78,26-07-2017,03,26,07,2017
220.21,26-07-2017,04,26,07,2017
243.58,26-07-2017,05,26,07,2017
260.76,26-07-2017,06,26,07,2017
281.36,26-07-2017,07,26,07,2017
285.37,26-07-2017,08,26,07,2017
286.99,26-07-2017,09,26,07,2017
306.27,26-07-2017,10,26,07,2017
303.4,26-07-2017,11,26,07,2017
346.53,26-07-2017,12,26,07,2017
334.89,26-07-2017,13,26,07,2017
335.94,26-07-2017,14,26,07,2017
317.43,26-07-2017,15,26,07,2017
297.87,26-07-2017,16,26,07,2017
276.78,26-07-2017,17,26,07,2017
276.12,26-07-2017,18,26,07,2017
275.93,26-07-2017,19,26,07,2017
276.5,26-07-2017,20,26,07,2017
278.69,26-07-2017,21,26,07,2017
282.03,26-07-2017,22,26,07,2017
279.93,26-07-2017,23,26,07,2017
268.6,27-07-2017,00,27,07,2017
257.21,27-07-2017,01,27,07,2017
242.76,27-07-2017,02,27,07,2017
226.77,27-07-2017,03,27,07,2017
240.08,27-07-2017,04,27,07,2017
257.79,27-07-2017,05,27,07,2017
272.62,27-07-2017,06,27,07,2017
277.03,27-07-2017,07,27,07,2017
305.46,27-07-2017,08,27,07,2017
343.17,27-07-2017,09,27,07,2017
355.43,27-07-2017,10,27,07,2017
359.54,27-07-2017,11,27,07,2017
359.64,27-07-2017,12,27,07,2017
355.33,27-07-2017,13,27,07,2017
336.38,27-07-2017,14,27,07,2017
322.5,27-07-2017,15,27,07,2017
321.35,27-07-2017,16,27,07,2017
333.89,27-07-2017,17,27,07,2017
325.08,27-07-2017,18,27,07,2017
323.17,27-07-2017,19,27,07,2017
289.38,27-07-2017,20,27,07,2017
276.26,27-07-2017,21,27,07,2017
279.33,27-07-2017,22,27,07,2017
289.47,27-07-2017,23,27,07,2017
284.64,28-07-2017,00,28,07,2017
269.29,28-07-2017,01,28,07,2017
263.05,28-07-2017,02,28,07,2017
257.11,28-07-2017,03,28,07,2017
253.84,28-07-2017,04,28,07,2017
263.63,28-07-2017,05,28,07,2017
279.46,28-07-2017,06,28,07,2017
289.44,28-07-2017,07,28,07,2017
333.18,28-07-2017,08,28,07,2017
346.9,28-07-2017,09,28,07,2017
332.41,28-07-2017,10,28,07,2017
290.3,28-07-2017,11,28,07,2017
263.92,28-07-2017,12,28,07,2017
256.82,28-07-2017,13,28,07,2017
255.09,28-07-2017,14,28,07,2017
251.25,28-07-2017,15,28,07,2017
257.2,28-07-2017,16,28,07,2017
266.12,28-07-2017,17,28,07,2017
266.99,28-07-2017,18,28,07,2017
266.51,28-07-2017,19,28,07,2017
265.45,28-07-2017,20,28,07,2017
265.16,28-07-2017,21,28,07,2017
264.97,28-07-2017,22,28,07,2017
259.98,28-07-2017,23,28,07,2017
258.2,29-07-2017,00,29,07,2017
227.9,29-07-2017,01,29,07,2017
186.84,29-07-2017,02,29,07,2017
139.49,29-07-2017,03,29,07,2017
98.8,29-07-2017,04,29,07,2017
116.05,29-07-2017,05,29,07,2017
141.77,29-07-2017,06,29,07,2017
205.04,29-07-2017,07,29,07,2017
